benchmark,prediction,loss
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_brp2.2.prop1_ab_core_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.4.prop6_ab_core_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.1.prop5_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_loyd.3.prop1_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_diagonal_v_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_synapse.1.prop1_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.4.prop1_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.5.prop1_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_elevator_planning.2.prop1_ab_core_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_lann.8.prop1_ab_core_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.3.prop1_ab_min_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_lann.5.prop1_ab_core_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_rether.7.prop1_ab_core_max.smt2,Yices,0.0
/data/SMT-LIB-incremental/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop1_ab_core_max.smt2,Yices,0.0
