benchmark,prediction,loss
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/bist_cell.c.kratos.bv64.ind_k100.smt2,Boolector,2642.618435643564
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/pipeline-bug.c.kratos.bv64.ind_k100.smt2,Boolector,2328.7728712871285
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/mem_slave_tlm.5.c.kratos.bv64.ind_k100.smt2,Boolector,1021.7221782178212
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/toy-bug-1.c.kratos.bv64.ind_k100.smt2,Boolector,926.6826732673262
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/kundu.c.kratos.bv64.ind_k100.smt2,Boolector,712.9212871287127
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/jain_5_true-unreach-call_true-no-overflow.i.smt2,Boolector,685.6084500000001
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/pipeline.c.kratos.bv64.ind_k100.smt2,Boolector,451.41514851485226
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/mem_slave_tlm.5.c.kratos.bv64.bmc_k100.smt2,Boolector,443.53999999999996
/data/SMT-LIB-incremental/QF_BV/2018-Wolf-fmbench/ponylink-slaveTXlen-sat-unrolled.smt2,Boolector,328.9201
/data/SMT-LIB-incremental/QF_BV/2018-Wolf-fmbench/ponylink-slaveTXlen-unsat-unrolled.smt2,Boolector,310.355
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/modulus_true-unreach-call_true-no-overflow.i.smt2,Boolector,304.05615
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/kundu.c.kratos.bv64.bmc_k100.smt2,Boolector,142.56425742574265
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/toy.c.kratos.bv64.bmc_k100.smt2,Boolector,142.54425742574267
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/interleave_bits_true-unreach-call_true-no-overflow.i.smt2,Boolector,88.18329999999999
/data/SMT-LIB-incremental/QF_BV/kratos_systemC_swmc/toy-bug-1.c.kratos.bv64.bmc_k100.smt2,Boolector,68.18399999999997
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/overflow_false-unreach-call1.i.smt2,Boolector,63.477759999999996
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/sum_10x0_false-unreach-call_true-termination.c.smt2,Boolector,46.5412
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/num_conversion_1_true-unreach-call_true-no-overflow.i.smt2,Boolector,34.076950000000004
/data/SMT-LIB-incremental/QF_BV/20170501-Heizmann-UltimateAutomizer/parity_true-unreach-call_true-no-overflow.i.smt2,Boolector,25.58736
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c.p+lhb-reducer_smt-query.0.smt2,Boolector,7.59132
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_floodmax.5.4.ufo.BOUNDED-10.pals.c.p+lhb-reducer_smt-query.0.smt2,Boolector,6.554779999999999
/data/SMT-LIB-incremental/QF_BV/2019-Mann/digital-estimation-convergence-inc_fwd_prove_ind.smt2,Boolector,2.70784
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_floodmax.4.4.ufo.UNBOUNDED.pals.c.v+nlh-reducer_smt-query.0.smt2,Boolector,1.312931
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,1.0700779999999999
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_h_b05_cc_ref_max.smt2,Boolector,0.7169699999999999
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_sokoban.3.prop1_cc_ref_max.smt2,Boolector,0.70991
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_collision.3.prop1_cc_ref_max.smt2,Boolector,0.66988
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_telephony.5.prop1_cc_ref_max.smt2,Boolector,0.619774
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_iprotocol.3.prop1_cc_ref_max.smt2,Boolector,0.5463501
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c.v+nlh-reducer_smt-query.0.smt2,Boolector,0.508476
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_needham.4.prop2_cc_ref_max.smt2,Boolector,0.4937520000000001
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_needham.3.prop2_cc_ref_to.smt2,Boolector,0.4521799999999998
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_floodmax.5.2.ufo.BOUNDED-10.pals.c.v+nlh-reducer_smt-query.0.smt2,Boolector,0.451646
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_telephony.4.prop1_cc_ref_max.smt2,Boolector,0.40965
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_telephony.7.prop1_cc_ref_max.smt2,Boolector,0.403277
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_floodmax.5.2.ufo.BOUNDED-10.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,0.402113
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_collision.4.prop1_cc_ref_max.smt2,Boolector,0.37138799999999994
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_anderson.3.prop1_cc_ref_max.smt2,Boolector,0.369001
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.3.prop1_cc_ref_max.smt2,Boolector,0.36161400000000005
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.1.prop2_cc_ref_max.smt2,Boolector,0.337379
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_telephony.3.prop1_cc_ref_max.smt2,Boolector,0.329675
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.5.prop2_cc_ref_max.smt2,Boolector,0.32365299999999997
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.4.1.ufo.BOUNDED-8.pals.c.v+nlh-reducer_smt-query.0.smt2,Boolector,0.31058700000000006
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_anderson.7.prop1_cc_ref_max.smt2,Boolector,0.30837400000000004
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.4.3.ufo.UNBOUNDED.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,0.30417999999999995
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.6.prop1_cc_ref_max.smt2,Boolector,0.29391800000000007
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_needham.1.prop3_cc_ref_to.smt2,Boolector,0.28886500000000004
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_collision.1.prop1_cc_ref_max.smt2,Boolector,0.28059899999999993
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_brp2.6.prop1_cc_ref_max.smt2,Boolector,0.27868499999999996
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_anderson.4.prop1_cc_ref_max.smt2,Boolector,0.27014099999999996
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_leader_filters.1.prop1_cc_ref_max.smt2,Boolector,0.2624681
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bit-vector_cc_ref_max.smt2,Boolector,0.2505871
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_fischer.7.prop1_cc_ref_max.smt2,Boolector,0.248738
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_needham.1.prop1_cc_ref_max.smt2,Boolector,0.24412100000000003
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_telephony.1.prop1_cc_ref_max.smt2,Boolector,0.242916
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_fischer.6.prop1_cc_ref_max.smt2,Boolector,0.242539
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/linux-3.14_complex_emg_linux-kernel-locking-spinlock_drivers-net-ethernet-smsc-smsc911x.cil_smt-query.0.smt2,Boolector,0.24223909999999998
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_firewire_tree.4.prop2_cc_ref_max.smt2,Boolector,0.23837500000000006
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/floppy_simpl4.cil-1_smt-query.0.smt2,Boolector,0.236782
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_collision.1.prop1_cc_ref_max.smt2,Boolector,0.235709
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_needham.1.prop4_cc_ref_max.smt2,Boolector,0.23561900000000002
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_brp2.1.prop3_cc_ref_max.smt2,Boolector,0.23555600000000004
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.5.prop1_cc_ref_max.smt2,Boolector,0.23429500000000003
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_anderson.1.prop1_cc_ref_max.smt2,Boolector,0.2337149
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_brp2.5.prop3_cc_ref_max.smt2,Boolector,0.23307900000000004
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.7.prop1_cc_ref_max.smt2,Boolector,0.23238300000000003
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-smsc-smsc911x.cil_smt-query.0.smt2,Boolector,0.22985989999999998
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_lup.4.prop1_cc_ref_max.smt2,Boolector,0.22845200000000004
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_anderson.4.prop1_cc_ref_max.smt2,Boolector,0.22702099999999997
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_collision.3.prop1_cc_ref_max.smt2,Boolector,0.2267
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_cambridge.2.prop1_cc_ref_max.smt2,Boolector,0.22397599999999998
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/floppy_simpl4.cil-2_smt-query.0.smt2,Boolector,0.2239059
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_rushhour.3.prop1_cc_ref_max.smt2,Boolector,0.222306
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_gear.1.prop1_cc_ref_max.smt2,Boolector,0.21985699999999997
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_krebs.3.prop1_cc_ref_max.smt2,Boolector,0.21757200000000002
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_gear.1.prop3_cc_ref_max.smt2,Boolector,0.216408
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,0.21131499999999998
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_telephony.1.prop1_cc_ref_max.smt2,Boolector,0.20953100000000002
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_gear.1.prop4_cc_ref_max.smt2,Boolector,0.201114
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_needham.3.prop4_cc_ref_max.smt2,Boolector,0.198592
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_fischer.5.prop1_cc_ref_max.smt2,Boolector,0.19680299999999998
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_collision.3.prop1_cc_ref_max.smt2,Boolector,0.19662900000000005
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_gear.2.prop2_cc_ref_max.smt2,Boolector,0.19506300000000001
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_gear.1.prop4_cc_ref_max.smt2,Boolector,0.19485
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_floodmax.3.4.ufo.UNBOUNDED.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,0.1931779
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_needham.1.prop1_cc_ref_max.smt2,Boolector,0.19300799999999999
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_needham.3.prop1_cc_ref_max.smt2,Boolector,0.18862399999999996
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.4.3.ufo.UNBOUNDED.pals.c.v+nlh-reducer_smt-query.0.smt2,Boolector,0.187252
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_gear.1.prop2_cc_ref_max.smt2,Boolector,0.187143
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_gear.2.prop2_cc_ref_max.smt2,Boolector,0.184633
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_telephony.5.prop1_cc_ref_max.smt2,Boolector,0.181286
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_anderson.8.prop1_cc_ref_max.smt2,Boolector,0.17808000000000002
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_rushhour.2.prop1_cc_ref_max.smt2,Boolector,0.17465499999999998
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/Problem101_label09_smt-query.0.smt2,Boolector,0.17310599999999993
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_gear.2.prop1_cc_ref_max.smt2,Boolector,0.16999999999999993
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_telephony.4.prop1_cc_ref_max.smt2,Boolector,0.16940999999999998
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_telephony.1.prop1_cc_ref_max.smt2,Boolector,0.160702
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_krebs.3.prop1_cc_ref_max.smt2,Boolector,0.160259
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_cambridge.1.prop1_cc_ref_max.smt2,Boolector,0.159894
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/elevator_spec13_product24.cil_smt-query.0.smt2,Boolector,0.1577971
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/cdaudio_simpl1.cil-1_smt-query.0.smt2,Boolector,0.15344100000000002
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/elevator_spec13_product32.cil_smt-query.0.smt2,Boolector,0.15286
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_gear.1.prop4_cc_ref_max.smt2,Boolector,0.150406
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_floodmax.4.1.ufo.UNBOUNDED.pals.c.v+nlh-reducer_smt-query.0.smt2,Boolector,0.14930499999999997
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv8_bv_needham.2.prop1_cc_ref_max.smt2,Boolector,0.14856999999999998
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/elevator_spec3_product32.cil_smt-query.0.smt2,Boolector,0.14769490000000002
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/elevator_spec13_product31.cil_smt-query.0.smt2,Boolector,0.14717799999999998
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/Problem07_label20_smt-query.0.smt2,Boolector,0.14681299999999997
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_firewire_tree.1.prop3_cc_ref_max.smt2,Boolector,0.146322
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,0.144544
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_cambridge.3.prop2_cc_ref_max.smt2,Boolector,0.144111
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_frogs.4.prop1_cc_ref_max.smt2,Boolector,0.14331599999999994
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_firewire_tree.2.prop3_cc_ref_max.smt2,Boolector,0.143227
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_hanoi.4.prop1_cc_ref_max.smt2,Boolector,0.14214899999999997
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_bv_bv_needham.1.prop3_cc_ref_max.smt2,Boolector,0.14209599999999997
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_fischer.4.prop1_cc_ref_max.smt2,Boolector,0.14198799999999998
/data/SMT-LIB-incremental/QF_BV/20190307-CPAchecker_kInduction-SoSy_Lab/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c.v+lhb-reducer_smt-query.0.smt2,Boolector,0.141945
/data/SMT-LIB-incremental/QF_BV/2018-Goel-hwbench/QF_BV_firewire_tree.3.prop3_cc_ref_max.smt2,Boolector,0.14183600000000002
